ImageID,GT_labelID,Filtered_labelID,Result,GT_x_center,GT_y_center,GT_width,GT_height,GT_Area,GT_boxID,Filtered_x_center,Filtered_y_center,Filtered_width,Filtered_height,Filtered_Area,Unnamed: 0,x center,y center,width,height,confidence,labelID,Area,boxID,Tag,Type,Signature,predTag,Train Comparison,Test Comparison
1833.0,9.0,9,same pass,0.4946,0.499,0.0861,0.0634,0.0055,0.0,0.4952,0.4992,0.0819,0.0703,0.0058,5219,0.955,0.0493,0.0394,0.0447,0.0575,9,0.0018,1,1,1,C,1,,1.0
1833.0,9.0,9,same pass,0.4946,0.499,0.0861,0.0634,0.0055,0.0,0.4952,0.4992,0.0819,0.0703,0.0058,5224,0.8368,0.0307,0.0726,0.0184,0.0021,9,0.0013,6,1,1,C,1,,1.0
1834.0,9.0,9,same pass,0.3843,0.4485,0.4178,0.399,0.1667,0.0,0.3987,0.4567,0.4216,0.4088,0.1724,5232,0.3987,0.4567,0.4216,0.4088,0.901,9,0.1724,0,1,1,C,1,,1.0
1835.0,"0.0,0.0",0,same NG,0.5,0.4833,0.4658,0.4928,0.2296,0.0,0.4844,0.464,0.4382,0.4224,0.1851,5234,0.4844,0.464,0.4382,0.4224,0.794,0,0.1851,0,1,6,C,1,1.0,
1836.0,8.0,8,same NG,0.4354,0.4592,0.3943,0.4082,0.1609,0.0,0.4393,0.4561,0.3953,0.4313,0.1705,5235,0.4393,0.4561,0.3953,0.4313,0.9198,8,0.1705,0,1,6,C,1,,1.0
1837.0,8.0,8,same NG,0.4626,0.466,0.3807,0.3946,0.1502,0.0,0.4578,0.4725,0.4079,0.4398,0.1794,5237,0.4578,0.4725,0.4079,0.4398,0.9214,8,0.1794,0,1,6,C,1,1.0,
1838.0,9.0,9,same pass,0.398,0.4048,0.3739,0.381,0.1424,0.0,0.394,0.4052,0.4037,0.4087,0.165,5238,0.394,0.4052,0.4037,0.4087,0.9148,9,0.165,0,1,1,C,1,1.0,
1838.0,9.0,9,same pass,0.398,0.4048,0.3739,0.381,0.1424,0.0,0.394,0.4052,0.4037,0.4087,0.165,5239,0.7822,0.8014,0.3617,0.3572,0.029,9,0.1292,1,1,1,C,1,1.0,
1838.0,9.0,9,same pass,0.398,0.4048,0.3739,0.381,0.1424,0.0,0.394,0.4052,0.4037,0.4087,0.165,5238,0.394,0.4052,0.4037,0.4087,0.9148,9,0.165,0,1,1,C,1,1.0,
1838.0,9.0,9,same pass,0.398,0.4048,0.3739,0.381,0.1424,0.0,0.394,0.4052,0.4037,0.4087,0.165,5239,0.7822,0.8014,0.3617,0.3572,0.029,9,0.1292,1,1,1,C,1,1.0,
1839.0,9.0,9,same pass,0.3758,0.4793,0.3656,0.4003,0.1463,0.0,0.3705,0.485,0.4175,0.4025,0.168,5240,0.3705,0.485,0.4175,0.4025,0.7985,9,0.168,0,1,1,C,1,,1.0
1840.0,0.0,0,same NG,0.4172,0.4793,0.4759,0.4555,0.2168,0.0,0.413,0.5034,0.4669,0.4414,0.2061,5242,0.413,0.5034,0.4669,0.4414,0.8749,0,0.2061,0,1,6,C,1,1.0,
1841.0,0.0,0,same NG,0.5172,0.4896,0.4414,0.4348,0.1919,0.0,0.5125,0.4849,0.4687,0.4612,0.2162,5243,0.5125,0.4849,0.4687,0.4612,0.8666,0,0.2162,0,1,6,C,1,1.0,
1842.0,0.0,0,same NG,0.4172,0.4896,0.4483,0.4624,0.2073,0.0,0.4061,0.4907,0.4574,0.4431,0.2027,5244,0.4061,0.4907,0.4574,0.4431,0.8926,0,0.2027,0,1,6,C,1,1.0,
1843.0,5.0,5,same NG,0.5486,0.5278,0.4447,0.5214,0.2318,0.0,0.5354,0.5336,0.4831,0.491,0.2372,5245,0.5354,0.5336,0.4831,0.491,0.6517,5,0.2372,0,1,6,C,1,,1.0
1844.0,9.0,9,same pass,0.6912,0.2114,0.4328,0.3608,0.1561,0.0,0.7091,0.2084,0.4679,0.3883,0.1817,5246,0.7091,0.2084,0.4679,0.3883,0.4961,9,0.1817,0,1,1,C,1,,1.0
1845.0,8.0,8,same NG,0.452,0.4668,0.4208,0.4282,0.1802,0.0,0.4528,0.4649,0.4379,0.4866,0.2131,5249,0.4528,0.4649,0.4379,0.4866,0.9036,8,0.2131,0,1,6,C,1,1.0,
1846.0,0.0,9,same NG,0.4705,0.6661,0.502,0.6202,0.3113,0.0,0.7177,0.362,0.4913,0.4875,0.2395,5250,0.7177,0.362,0.4913,0.4875,0.8126,9,0.2395,0,1,1,C,1,,1.0
1846.0,0.0,0,same NG,0.4705,0.6661,0.502,0.6202,0.3113,0.0,0.7177,0.362,0.4913,0.4875,0.2395,5251,0.4909,0.6477,0.5088,0.5752,0.4474,0,0.2927,1,1,6,C,1,,1.0
1847.0,0.0,0,same NG,0.5039,0.4961,0.3066,0.2597,0.0796,0.0,0.5105,0.5029,0.2892,0.2594,0.075,5254,0.5105,0.5029,0.2892,0.2594,0.8966,0,0.075,0,1,6,C,1,1.0,
1847.0,0.0,9,same NG,0.5039,0.4961,0.3066,0.2597,0.0796,0.0,0.5105,0.5029,0.2892,0.2594,0.075,5255,0.8387,0.2516,0.2621,0.2355,0.0188,9,0.0617,1,1,1,C,1,1.0,
1847.0,0.0,9,same NG,0.5039,0.4961,0.3066,0.2597,0.0796,0.0,0.5105,0.5029,0.2892,0.2594,0.075,5256,0.3605,0.3648,0.2655,0.2524,0.016,9,0.067,2,1,1,C,1,1.0,
1847.0,0.0,9,same NG,0.5039,0.4961,0.3066,0.2597,0.0796,0.0,0.5105,0.5029,0.2892,0.2594,0.075,5255,0.8387,0.2516,0.2621,0.2355,0.0188,9,0.0617,1,1,1,C,1,1.0,
1847.0,0.0,9,same NG,0.5039,0.4961,0.3066,0.2597,0.0796,0.0,0.5105,0.5029,0.2892,0.2594,0.075,5256,0.3605,0.3648,0.2655,0.2524,0.016,9,0.067,2,1,1,C,1,1.0,
1848.0,5.0,5,same NG,0.3832,0.5433,0.5366,0.5541,0.2974,0.0,0.3864,0.5499,0.5576,0.5493,0.3063,5257,0.3864,0.5499,0.5576,0.5493,0.6258,5,0.3063,0,1,6,C,1,1.0,
1849.0,8.0,8,same NG,0.4575,0.5057,0.4362,0.4422,0.1929,0.0,0.4836,0.4996,0.4301,0.4136,0.1779,5259,0.4836,0.4996,0.4301,0.4136,0.8482,8,0.1779,0,1,6,C,1,1.0,
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5260,0.5515,0.5191,0.4098,0.2014,0.8699,8,0.0826,0,1,6,C,1,,1.0
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5261,0.1913,0.396,0.1756,0.4027,0.7381,8,0.0707,1,1,6,C,1,1.0,
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5262,0.5533,0.2662,0.397,0.1806,0.6461,8,0.0717,2,0,2,C,1,0.0,
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5260,0.5515,0.5191,0.4098,0.2014,0.8699,8,0.0826,0,1,6,C,1,,1.0
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5261,0.1913,0.396,0.1756,0.4027,0.7381,8,0.0707,1,1,6,C,1,1.0,
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5262,0.5533,0.2662,0.397,0.1806,0.6461,8,0.0717,2,0,2,C,1,0.0,
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5260,0.5515,0.5191,0.4098,0.2014,0.8699,8,0.0826,0,1,6,C,1,,1.0
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5261,0.1913,0.396,0.1756,0.4027,0.7381,8,0.0707,1,1,6,C,1,1.0,
1850.0,"8.0,8.0",8,same NG,0.5456,0.52,0.4161,0.1711,0.0712,0.0,0.5515,0.5191,0.4098,0.2014,0.0826,5262,0.5533,0.2662,0.397,0.1806,0.6461,8,0.0717,2,0,2,C,1,0.0,
1851.0,0.0,5,wrong kill,0.4762,0.4762,0.3571,0.3571,0.1276,0.0,0.4662,0.4544,0.4163,0.3689,0.1536,5263,0.4662,0.4544,0.4163,0.3689,0.8106,5,0.1536,0,0,4,C,1,0.0,
1852.0,5.0,5,same NG,0.5179,0.4702,0.4048,0.3571,0.1446,0.0,0.5414,0.4664,0.3781,0.3667,0.1386,5266,0.5414,0.4664,0.3781,0.3667,0.9017,5,0.1386,0,1,6,C,1,,1.0
1853.0,9.0,9,same pass,0.481,0.5,0.3807,0.3937,0.1499,0.0,0.4906,0.5116,0.4254,0.4178,0.1777,5271,0.4906,0.5116,0.4254,0.4178,0.9296,9,0.1777,0,1,1,C,1,1.0,
1853.0,9.0,9,same pass,0.481,0.5,0.3807,0.3937,0.1499,0.0,0.4906,0.5116,0.4254,0.4178,0.1777,5272,0.7602,0.2141,0.3801,0.3928,0.011,9,0.1493,1,1,1,C,1,,1.0
1853.0,9.0,9,same pass,0.481,0.5,0.3807,0.3937,0.1499,0.0,0.4906,0.5116,0.4254,0.4178,0.1777,5271,0.4906,0.5116,0.4254,0.4178,0.9296,9,0.1777,0,1,1,C,1,1.0,
1853.0,9.0,9,same pass,0.481,0.5,0.3807,0.3937,0.1499,0.0,0.4906,0.5116,0.4254,0.4178,0.1777,5272,0.7602,0.2141,0.3801,0.3928,0.011,9,0.1493,1,1,1,C,1,,1.0
1854.0,9.0,9,same pass,0.5,0.4841,0.4187,0.4127,0.1728,0.0,0.5058,0.4916,0.4207,0.414,0.1742,5274,0.5058,0.4916,0.4207,0.414,0.9374,9,0.1742,0,1,1,C,1,1.0,
1854.0,9.0,9,same pass,0.5,0.4841,0.4187,0.4127,0.1728,0.0,0.5058,0.4916,0.4207,0.414,0.1742,5275,0.7747,0.2027,0.367,0.3722,0.0021,9,0.1366,1,1,1,C,1,1.0,
1854.0,9.0,9,same pass,0.5,0.4841,0.4187,0.4127,0.1728,0.0,0.5058,0.4916,0.4207,0.414,0.1742,5274,0.5058,0.4916,0.4207,0.414,0.9374,9,0.1742,0,1,1,C,1,1.0,
1854.0,9.0,9,same pass,0.5,0.4841,0.4187,0.4127,0.1728,0.0,0.5058,0.4916,0.4207,0.414,0.1742,5275,0.7747,0.2027,0.367,0.3722,0.0021,9,0.1366,1,1,1,C,1,1.0,
1855.0,0.0,0,same NG,0.5293,0.4935,0.4499,0.4305,0.1937,0.0,0.5224,0.4875,0.4665,0.4633,0.2162,5277,0.5224,0.4875,0.4665,0.4633,0.8631,0,0.2162,0,1,6,C,1,1.0,
1855.0,0.0,12,same NG,0.5293,0.4935,0.4499,0.4305,0.1937,0.0,0.5224,0.4875,0.4665,0.4633,0.2162,5278,0.5249,0.4872,0.4661,0.4708,0.0025,12,0.2194,1,1,5,C,1,1.0,
1856.0,0.0,0,same NG,0.5456,0.513,0.4173,0.4175,0.1742,0.0,0.5285,0.5121,0.4542,0.4536,0.206,5279,0.5285,0.5121,0.4542,0.4536,0.8803,0,0.206,0,1,6,C,1,,1.0
1857.0,0.0,0,same NG,0.5163,0.5098,0.4238,0.411,0.1742,0.0,0.5139,0.5021,0.4647,0.4547,0.2113,5280,0.5139,0.5021,0.4647,0.4547,0.8849,0,0.2113,0,1,6,C,1,1.0,
1857.0,0.0,12,same NG,0.5163,0.5098,0.4238,0.411,0.1742,0.0,0.5139,0.5021,0.4647,0.4547,0.2113,5282,0.5161,0.5025,0.463,0.4621,0.001,12,0.214,2,1,5,C,1,1.0,
1858.0,0.0,0,same NG,0.5391,0.5196,0.4434,0.4305,0.1909,0.0,0.5278,0.517,0.4658,0.4841,0.2255,5283,0.5278,0.517,0.4658,0.4841,0.7764,0,0.2255,0,1,6,C,1,1.0,
1859.0,0.0,0,same NG,0.4935,0.4804,0.4695,0.4436,0.2083,0.0,0.4909,0.4789,0.469,0.4554,0.2136,5285,0.4909,0.4789,0.469,0.4554,0.8769,0,0.2136,0,1,6,C,1,,1.0
1859.0,0.0,9,same NG,0.4935,0.4804,0.4695,0.4436,0.2083,0.0,0.4909,0.4789,0.469,0.4554,0.2136,5286,0.7482,0.3087,0.5105,0.3487,0.0019,9,0.178,1,1,1,C,1,1.0,
1859.0,0.0,12,same NG,0.4935,0.4804,0.4695,0.4436,0.2083,0.0,0.4909,0.4789,0.469,0.4554,0.2136,5287,0.4906,0.4791,0.4667,0.4531,0.0013,12,0.2115,2,1,5,C,1,1.0,
1860.0,0.0,0,same NG,0.5065,0.4935,0.4434,0.4566,0.2025,0.0,0.5119,0.4876,0.4495,0.4785,0.2151,5288,0.5119,0.4876,0.4495,0.4785,0.843,0,0.2151,0,1,6,C,1,,1.0
1860.0,0.0,7,same NG,0.5065,0.4935,0.4434,0.4566,0.2025,0.0,0.5119,0.4876,0.4495,0.4785,0.2151,5290,0.5121,0.4896,0.4433,0.4809,0.0015,7,0.2132,2,1,5,C,1,1.0,
1861.0,0.0,0,same NG,0.5424,0.5424,0.4108,0.424,0.1742,0.0,0.536,0.55,0.4394,0.4432,0.1948,5291,0.536,0.55,0.4394,0.4432,0.8865,0,0.1948,0,1,6,C,1,,1.0
1861.0,0.0,12,same NG,0.5424,0.5424,0.4108,0.424,0.1742,0.0,0.536,0.55,0.4394,0.4432,0.1948,5292,0.5341,0.5502,0.4379,0.4402,0.0012,12,0.1927,1,1,5,C,1,1.0,
1862.0,12.0,0,same NG,0.487,0.4739,0.4825,0.4697,0.2266,0.0,0.4916,0.4816,0.5083,0.5073,0.2579,5293,0.4916,0.4816,0.5083,0.5073,0.8711,0,0.2579,0,1,5,C,1,1.0,
1862.0,12.0,12,same NG,0.487,0.4739,0.4825,0.4697,0.2266,0.0,0.4916,0.4816,0.5083,0.5073,0.2579,5294,0.4914,0.4816,0.5024,0.4997,0.0033,12,0.251,1,1,6,C,1,1.0,
1863.0,0.0,0,same NG,0.5326,0.5294,0.4434,0.4371,0.1938,0.0,0.5418,0.5312,0.4457,0.4465,0.199,5295,0.5418,0.5312,0.4457,0.4465,0.8829,0,0.199,0,1,6,C,1,,1.0
1864.0,0.0,0,same NG,0.5458,0.4894,0.4511,0.4515,0.2037,0.0,0.5435,0.4983,0.4613,0.4543,0.2096,5296,0.5435,0.4983,0.4613,0.4543,0.882,0,0.2096,0,1,6,C,1,1.0,
1865.0,5.0,5,same NG,0.397,0.4787,0.3764,0.3412,0.1284,0.0,0.3923,0.4939,0.3418,0.3602,0.1231,5297,0.3923,0.4939,0.3418,0.3602,0.5191,5,0.1231,0,1,6,C,1,1.0,
1866.0,5.0,5,same NG,0.5107,0.4751,0.4474,0.4193,0.1876,0.0,0.4927,0.4841,0.4336,0.4318,0.1872,5299,0.4927,0.4841,0.4336,0.4318,0.5962,5,0.1872,0,1,6,C,1,1.0,
1867.0,"5.0,5.0",5,same NG,0.5545,0.4891,0.2907,0.4362,0.1268,0.0,0.5546,0.5571,0.3351,0.3915,0.1312,5301,0.5546,0.5571,0.3351,0.3915,0.6176,5,0.1312,0,1,6,C,1,1.0,
1867.0,"5.0,5.0",5,same NG,0.5545,0.4891,0.2907,0.4362,0.1268,0.0,0.5546,0.5571,0.3351,0.3915,0.1312,5302,0.7724,0.3441,0.357,0.3526,0.4548,5,0.1259,1,1,6,C,1,1.0,
1867.0,"5.0,5.0",5,same NG,0.5545,0.4891,0.2907,0.4362,0.1268,0.0,0.5546,0.5571,0.3351,0.3915,0.1312,5301,0.5546,0.5571,0.3351,0.3915,0.6176,5,0.1312,0,1,6,C,1,1.0,
1867.0,"5.0,5.0",5,same NG,0.5545,0.4891,0.2907,0.4362,0.1268,0.0,0.5546,0.5571,0.3351,0.3915,0.1312,5302,0.7724,0.3441,0.357,0.3526,0.4548,5,0.1259,1,1,6,C,1,1.0,
1868.0,5.0,5,same NG,0.4564,0.4164,0.4142,0.4071,0.1686,0.0,0.4328,0.4165,0.3991,0.393,0.1569,5305,0.4328,0.4165,0.3991,0.393,0.5225,5,0.1569,0,1,6,C,1,,1.0
1869.0,9.0,9,same pass,0.4746,0.4491,0.3779,0.4435,0.1676,0.0,0.5074,0.4455,0.4704,0.5065,0.2383,5307,0.5074,0.4455,0.4704,0.5065,0.7976,9,0.2383,0,1,1,C,1,1.0,
1869.0,9.0,9,same pass,0.4746,0.4491,0.3779,0.4435,0.1676,0.0,0.5074,0.4455,0.4704,0.5065,0.2383,5308,0.206,0.6543,0.3448,0.4146,0.0094,9,0.1429,1,1,1,C,1,1.0,
1869.0,9.0,9,same pass,0.4746,0.4491,0.3779,0.4435,0.1676,0.0,0.5074,0.4455,0.4704,0.5065,0.2383,5307,0.5074,0.4455,0.4704,0.5065,0.7976,9,0.2383,0,1,1,C,1,1.0,
1869.0,9.0,9,same pass,0.4746,0.4491,0.3779,0.4435,0.1676,0.0,0.5074,0.4455,0.4704,0.5065,0.2383,5308,0.206,0.6543,0.3448,0.4146,0.0094,9,0.1429,1,1,1,C,1,1.0,
1870.0,8.0,8,same NG,0.5218,0.4564,0.6032,0.5307,0.3201,0.0,0.5036,0.4598,0.4891,0.4986,0.2439,5309,0.5036,0.4598,0.4891,0.4986,0.7952,8,0.2439,0,1,6,C,1,1.0,
1871.0,"5.0,5.0",5,same NG,0.5327,0.4309,0.4215,0.3344,0.141,0.0,0.7399,0.2409,0.402,0.4021,0.1617,5312,0.7399,0.2409,0.402,0.4021,0.736,5,0.1617,0,1,6,C,1,1.0,
1872.0,0.0,7,same NG,0.511,0.456,0.4614,0.4835,0.2231,0.0,0.5159,0.4572,0.4849,0.4943,0.2397,5315,0.5159,0.4572,0.4849,0.4943,0.5635,7,0.2397,0,1,5,C,1,1.0,
1872.0,0.0,0,same NG,0.511,0.456,0.4614,0.4835,0.2231,0.0,0.5159,0.4572,0.4849,0.4943,0.2397,5316,0.512,0.4564,0.4824,0.4896,0.3603,0,0.2362,1,1,6,C,1,1.0,
1872.0,0.0,12,same NG,0.511,0.456,0.4614,0.4835,0.2231,0.0,0.5159,0.4572,0.4849,0.4943,0.2397,5318,0.5159,0.4569,0.478,0.4845,0.0011,12,0.2316,3,1,5,C,1,1.0,
1873.0,9.0,9,same pass,0.5037,0.6012,0.4792,0.4949,0.2372,0.0,0.5054,0.5925,0.4812,0.5048,0.2429,5322,0.5054,0.5925,0.4812,0.5048,0.9226,9,0.2429,0,1,1,C,1,,1.0
1874.0,8.0,8,same NG,0.5187,0.4925,0.4343,0.4424,0.1922,0.0,0.5161,0.5027,0.442,0.4721,0.2087,5324,0.5161,0.5027,0.442,0.4721,0.9183,8,0.2087,0,1,6,C,1,1.0,
1875.0,0.0,0,same NG,0.5038,0.4731,0.6215,0.4839,0.3007,0.0,0.505,0.4847,0.5805,0.5092,0.2956,5326,0.505,0.4847,0.5805,0.5092,0.8055,0,0.2956,0,1,6,C,1,,1.0
1876.0,12.0,12,same NG,0.5,0.6421,0.5677,0.3149,0.1788,0.0,0.4953,0.6542,0.5471,0.2998,0.164,5327,0.4953,0.6542,0.5471,0.2998,0.8545,12,0.164,0,1,6,C,1,1.0,
1877.0,8.0,8,same NG,0.5077,0.6421,0.5371,0.2381,0.1279,0.0,0.4931,0.6445,0.5193,0.2747,0.1427,5333,0.4931,0.6445,0.5193,0.2747,0.8871,8,0.1427,0,1,6,C,1,1.0,
1878.0,8.0,8,same NG,0.5499,0.3694,0.5294,0.2458,0.1301,0.0,0.5447,0.3671,0.5193,0.2462,0.1279,5337,0.5447,0.3671,0.5193,0.2462,0.9003,8,0.1279,0,1,6,C,1,1.0,
1879.0,8.0,8,same NG,0.4847,0.6306,0.5064,0.2151,0.1089,0.0,0.4808,0.641,0.5164,0.2302,0.1189,5339,0.4808,0.641,0.5164,0.2302,0.9119,8,0.1189,0,1,6,C,1,1.0,
1880.0,9.0,9,same pass,0.4449,0.3583,0.4641,0.5431,0.252,0.0,0.4221,0.3702,0.4921,0.4832,0.2378,5340,0.4221,0.3702,0.4921,0.4832,0.7444,9,0.2378,0,1,1,C,1,1.0,
1881.0,5.0,5,same NG,0.4683,0.4683,0.4601,0.4444,0.2045,0.0,0.5041,0.4817,0.451,0.4771,0.2152,5343,0.5041,0.4817,0.451,0.4771,0.6563,5,0.2152,0,1,6,C,1,1.0,
1882.0,9.0,9,same pass,0.615,0.5635,0.4363,0.4603,0.2008,0.0,0.6111,0.5652,0.5135,0.528,0.2712,5346,0.6111,0.5652,0.5135,0.528,0.8601,9,0.2712,0,1,1,C,1,1.0,
1883.0,8.0,8,same NG,0.4603,0.4405,0.4601,0.4683,0.2154,0.0,0.4659,0.4482,0.4615,0.5139,0.2372,5348,0.4659,0.4482,0.4615,0.5139,0.9159,8,0.2372,0,1,6,C,1,1.0,
1884.0,"8.0,8.0",8,same NG,0.4637,0.4798,0.5406,0.5085,0.2749,0.0,0.464,0.4876,0.4775,0.4905,0.2342,5349,0.464,0.4876,0.4775,0.4905,0.8733,8,0.2342,0,1,6,C,1,,1.0
1885.0,"8.0,8.0",8,same NG,0.4758,0.4395,0.5648,0.4923,0.2781,0.0,0.4842,0.4519,0.4989,0.5083,0.2536,5351,0.4842,0.4519,0.4989,0.5083,0.8354,8,0.2536,0,1,6,C,1,,1.0
1886.0,9.0,9,same pass,0.3853,0.6786,0.4163,0.5952,0.2478,0.0,0.3913,0.677,0.4124,0.5918,0.2441,5355,0.3913,0.677,0.4124,0.5918,0.8686,9,0.2441,0,1,1,C,1,1.0,
1887.0,0.0,0,same NG,0.3843,0.5515,0.583,0.5405,0.3151,0.0,0.387,0.5534,0.5627,0.5279,0.2971,5356,0.387,0.5534,0.5627,0.5279,0.8318,0,0.2971,0,1,6,C,1,1.0,
1887.0,0.0,12,same NG,0.3843,0.5515,0.583,0.5405,0.3151,0.0,0.387,0.5534,0.5627,0.5279,0.2971,5357,0.387,0.5534,0.5627,0.5279,0.0011,12,0.2971,1,1,5,C,1,,1.0
1888.0,0.0,9,same NG,0.5346,0.4004,0.6057,0.7359,0.4458,0.0,0.3988,0.2833,0.3728,0.5178,0.193,5358,0.3988,0.2833,0.3728,0.5178,0.5873,9,0.193,0,0,0,C,1,,0.0
1888.0,0.0,0,same NG,0.5346,0.4004,0.6057,0.7359,0.4458,0.0,0.3988,0.2833,0.3728,0.5178,0.193,5359,0.5511,0.4243,0.6497,0.6986,0.5649,0,0.4539,1,1,6,C,1,,1.0
1890.0,0.0,0,same NG,0.522,0.5353,0.5907,0.2998,0.1771,0.0,0.5102,0.5361,0.588,0.3197,0.188,5366,0.5102,0.5361,0.588,0.3197,0.8615,0,0.188,0,1,6,C,1,1.0,
1892.0,"0.0,0.0",0,same NG,0.5774,0.503,0.3869,0.3869,0.1497,0.0,0.5791,0.5076,0.4002,0.3895,0.1559,5369,0.5791,0.5076,0.4002,0.3895,0.8908,0,0.1559,0,1,6,C,1,1.0,
1893.0,8.0,8,same NG,0.4876,0.444,0.3857,0.2926,0.1128,0.0,0.5,0.4352,0.4184,0.2907,0.1216,5370,0.5,0.4352,0.4184,0.2907,0.9006,8,0.1216,0,1,6,C,1,1.0,
1893.0,8.0,9,same NG,0.4876,0.444,0.3857,0.2926,0.1128,0.0,0.5,0.4352,0.4184,0.2907,0.1216,5372,0.2808,0.5014,0.4469,0.3127,0.0034,9,0.1397,2,0,0,C,1,0.0,
1894.0,8.0,8,same NG,0.5062,0.2977,0.423,0.3237,0.1369,0.0,0.5076,0.3054,0.4271,0.302,0.129,5373,0.5076,0.3054,0.4271,0.302,0.8974,8,0.129,0,1,6,C,1,1.0,
1895.0,8.0,8,same NG,0.5032,0.5,0.3846,0.3974,0.1528,0.0,0.5054,0.4951,0.4025,0.3991,0.1606,5374,0.5054,0.4951,0.4025,0.3991,0.9086,8,0.1606,0,1,6,C,1,1.0,
1896.0,8.0,8,same NG,0.5063,0.4842,0.3656,0.3532,0.1291,0.0,0.5025,0.489,0.3962,0.3816,0.1512,5375,0.5025,0.489,0.3962,0.3816,0.9096,8,0.1512,0,1,6,C,1,1.0,
1897.0,8.0,8,same NG,0.4639,0.3391,0.4658,0.3021,0.1407,0.0,0.4809,0.3561,0.4578,0.303,0.1387,5378,0.4809,0.3561,0.4578,0.303,0.891,8,0.1387,0,1,6,C,1,,1.0
1898.0,8.0,8,same NG,0.5129,0.4846,0.1956,0.3964,0.0775,0.0,0.5232,0.4915,0.1996,0.3877,0.0774,5379,0.5232,0.4915,0.1996,0.3877,0.91,8,0.0774,0,1,6,C,1,1.0,
1899.0,0.0,0,same NG,0.5283,0.5721,0.2985,0.4582,0.1368,0.0,0.5068,0.5627,0.3005,0.4739,0.1424,5382,0.5068,0.5627,0.3005,0.4739,0.5791,0,0.1424,0,1,6,C,1,,1.0
1900.0,5.0,5,same NG,0.5026,0.2169,0.9264,0.3758,0.3481,0.0,0.528,0.45,0.2851,0.3937,0.1122,5385,0.528,0.45,0.2851,0.3937,0.518,5,0.1122,0,0,2,C,1,0.0,
1901.0,0.0,0,same NG,0.5245,0.514,0.4615,0.4482,0.2068,0.0,0.5263,0.5009,0.4776,0.458,0.2187,5387,0.5263,0.5009,0.4776,0.458,0.7722,0,0.2187,0,1,6,C,1,,1.0
1901.0,0.0,7,same NG,0.5245,0.514,0.4615,0.4482,0.2068,0.0,0.5263,0.5009,0.4776,0.458,0.2187,5389,0.529,0.4998,0.4516,0.446,0.0016,7,0.2014,2,1,5,C,1,1.0,
1902.0,9.0,9,same pass,0.479,0.591,0.4965,0.4342,0.2156,0.0,0.5077,0.605,0.46,0.4521,0.2079,5391,0.5077,0.605,0.46,0.4521,0.8758,9,0.2079,0,1,1,C,1,,1.0
1903.0,5.0,9,same NG,0.4615,0.4825,0.3916,0.3711,0.1453,0.0,0.7146,0.2616,0.4271,0.4271,0.1824,5392,0.7146,0.2616,0.4271,0.4271,0.8388,9,0.1824,0,1,1,C,1,1.0,
1903.0,5.0,5,same NG,0.4615,0.4825,0.3916,0.3711,0.1453,0.0,0.7146,0.2616,0.4271,0.4271,0.1824,5393,0.5325,0.5402,0.5162,0.5168,0.5629,5,0.2668,1,1,6,C,1,1.0,
1904.0,0.0,0,same NG,0.4824,0.3836,0.4721,0.649,0.3064,0.0,0.4899,0.4022,0.5031,0.5921,0.2979,5395,0.4899,0.4022,0.5031,0.5921,0.8449,0,0.2979,0,1,6,C,1,,1.0
1905.0,"4.0,8.0",4,same NG,0.492,0.3119,0.5275,0.5122,0.2702,0.0,0.4895,0.3133,0.5085,0.5422,0.2757,5399,0.4895,0.3133,0.5085,0.5422,0.8231,4,0.2757,0,1,6,C,1,1.0,
1905.0,"4.0,8.0",8,same NG,0.492,0.3119,0.5275,0.5122,0.2702,0.0,0.4895,0.3133,0.5085,0.5422,0.2757,5400,0.2779,0.5916,0.4886,0.5274,0.7896,8,0.2577,1,1,6,C,1,1.0,
1906.0,"4.0,8.0",4,same NG,0.504,0.6881,0.5355,0.5122,0.2743,0.0,0.5079,0.6935,0.5107,0.5256,0.2684,5404,0.5079,0.6935,0.5107,0.5256,0.824,4,0.2684,0,1,6,C,1,1.0,
1906.0,"4.0,8.0",8,same NG,0.504,0.6881,0.5355,0.5122,0.2743,0.0,0.5079,0.6935,0.5107,0.5256,0.2684,5405,0.7217,0.4062,0.4861,0.5517,0.769,8,0.2682,1,1,6,C,1,,1.0
