ImageID,boxID_p,labelID_p,predTag_p,x_center_p,y_center_p,width_p,height_p,confidence,judge
1601,1,8,1,0.5127,0.2189,0.3989,0.1681,0.8996,same NG
1602,0,8,1,0.5226,0.5035,0.3976,0.1748,0.9158,same NG
1602,1,8,1,0.5207,0.7744,0.3874,0.1672,0.9066,same NG
1603,0,8,1,0.4971,0.508,0.3943,0.1799,0.8893,same NG
1606,0,8,1,0.4976,0.5091,0.1724,0.3857,0.9156,same NG
1607,0,12,1,0.5397,0.5156,0.2347,0.4482,0.8891,same NG
1608,0,0,1,0.4777,0.519,0.2387,0.4128,0.7975,same NG
1609,0,8,1,0.473,0.5103,0.3868,0.1659,0.8837,same NG
1610,0,8,1,0.4838,0.5084,0.3858,0.1677,0.881,same NG
1611,0,8,1,0.5159,0.5164,0.3799,0.1793,0.8799,same NG
1612,0,8,1,0.5536,0.4908,0.1714,0.3848,0.9178,same NG
1612,1,8,1,0.2851,0.4868,0.1773,0.3853,0.8978,same NG
1613,0,8,1,0.5127,0.5058,0.1695,0.3855,0.914,same NG
1613,1,8,1,0.7844,0.5074,0.1615,0.3921,0.91,same NG
1614,0,8,1,0.501,0.5249,0.1628,0.3811,0.9081,same NG
1614,1,8,1,0.7743,0.5242,0.1579,0.3838,0.9073,same NG
1615,0,8,1,0.5008,0.4954,0.2015,0.4088,0.8792,same NG
1616,0,8,1,0.4821,0.5051,0.1908,0.3969,0.9147,same NG
1617,0,8,1,0.555,0.5137,0.1837,0.394,0.9077,same NG
1619,0,8,1,0.7939,0.4817,0.1517,0.3818,0.858,same NG
1619,1,8,1,0.5197,0.4812,0.1673,0.3793,0.8469,same NG
1620,0,8,1,0.7965,0.519,0.1488,0.381,0.9117,same NG
1620,1,8,1,0.5244,0.5158,0.1726,0.3803,0.8892,same NG
1621,0,8,1,0.5479,0.5072,0.1897,0.4017,0.9199,same NG
1622,0,8,1,0.4872,0.7463,0.381,0.1661,0.9006,same NG
1622,1,8,1,0.4914,0.4788,0.3897,0.1695,0.8998,same NG
1623,0,8,1,0.474,0.4867,0.1927,0.41,0.8737,same NG
1624,0,8,1,0.4795,0.5081,0.3917,0.1807,0.9084,same NG
1624,1,8,1,0.4765,0.7765,0.3876,0.1652,0.9013,same NG
1625,0,12,1,0.5272,0.5216,0.4492,0.2324,0.7583,same NG
1626,0,8,1,0.5434,0.4648,0.3258,0.2321,0.913,same NG
1626,1,8,1,0.4613,0.2292,0.3238,0.2055,0.9051,same NG
1627,0,8,1,0.513,0.5013,0.3288,0.2278,0.9106,same NG
1627,1,8,1,0.4346,0.2697,0.3224,0.2124,0.9052,same NG
1628,0,8,1,0.5219,0.4621,0.3148,0.2169,0.9118,same NG
1628,1,8,1,0.6033,0.6891,0.3012,0.1953,0.9013,same NG
1629,0,8,1,0.5295,0.4198,0.3158,0.2037,0.9224,same NG
1629,1,8,1,0.6085,0.6512,0.3143,0.2019,0.921,same NG
1630,0,8,1,0.4972,0.4539,0.321,0.2195,0.9127,same NG
1630,1,8,1,0.5761,0.682,0.3129,0.2048,0.9119,same NG
1631,0,8,1,0.4432,0.249,0.3071,0.1982,0.8888,same NG
1631,1,8,1,0.526,0.482,0.317,0.2122,0.8763,same NG
1632,0,8,1,0.4524,0.4879,0.326,0.2164,0.907,same NG
1632,1,8,1,0.5313,0.7169,0.3266,0.2088,0.8997,same NG
1633,0,8,1,0.4918,0.4242,0.3064,0.1968,0.9255,same NG
1633,1,8,1,0.4126,0.1966,0.3004,0.1946,0.923,same NG
1633,2,8,1,0.6318,0.8267,0.3163,0.1984,0.8815,same NG
1634,0,8,1,0.5335,0.723,0.3056,0.1915,0.9123,same NG
1634,1,8,1,0.4547,0.4954,0.3158,0.2032,0.9106,same NG
1635,0,8,1,0.5184,0.4559,0.3047,0.2049,0.9172,same NG
1635,1,8,1,0.4397,0.2256,0.3016,0.1965,0.917,same NG
1636,0,8,1,0.5029,0.4992,0.3893,0.1714,0.9148,same NG
1636,1,8,1,0.4954,0.2421,0.3937,0.1726,0.9049,same NG
1637,0,8,1,0.4619,0.5067,0.3922,0.1808,0.9122,same NG
1637,1,8,1,0.4676,0.7582,0.3693,0.157,0.8744,same NG
1638,0,8,1,0.511,0.482,0.3874,0.1763,0.9049,same NG
1638,1,8,1,0.5194,0.7335,0.3818,0.1589,0.9034,same NG
1639,0,8,1,0.5794,0.4858,0.3912,0.1736,0.905,same NG
1639,1,8,1,0.5668,0.2302,0.3816,0.1697,0.8856,same NG
1640,0,8,1,0.5837,0.5101,0.3926,0.1824,0.9031,same NG
1640,1,8,1,0.5749,0.2534,0.3859,0.1696,0.9028,same NG
1641,0,8,1,0.4769,0.493,0.3916,0.1801,0.9205,same NG
1641,1,8,1,0.4851,0.7459,0.3697,0.1636,0.8958,same NG
1645,0,8,1,0.4879,0.4984,0.3945,0.166,0.9018,same NG
1645,1,8,1,0.479,0.2463,0.391,0.1738,0.8741,same NG
1646,0,8,1,0.506,0.2679,0.3779,0.1721,0.9046,same NG
1646,1,8,1,0.514,0.517,0.3804,0.1733,0.8982,same NG
1647,0,8,1,0.49,0.4977,0.4049,0.1806,0.9167,same NG
1647,1,8,1,0.4972,0.7511,0.4063,0.1762,0.8932,same NG
1648,0,8,1,0.4931,0.4951,0.4067,0.179,0.918,same NG
1648,1,8,1,0.4983,0.7455,0.3964,0.1753,0.8965,same NG
1649,0,8,1,0.5229,0.7438,0.3841,0.1642,0.9107,same NG
1649,1,8,1,0.5146,0.4883,0.3939,0.181,0.909,same NG
1653,0,8,1,0.5314,0.5081,0.3933,0.1784,0.9085,same NG
1653,1,8,1,0.5247,0.7754,0.3869,0.1642,0.907,same NG
1654,0,0,1,0.4958,0.4778,0.4547,0.4532,0.8672,same NG
1655,0,0,1,0.4799,0.5188,0.3596,0.2393,0.8532,same NG
1655,1,12,1,0.4797,0.5186,0.3591,0.2395,0.0024,wrongkill
1656,0,12,1,0.4596,0.6595,0.3936,0.5963,0.7257,same NG
1656,1,0,1,0.4597,0.6595,0.3897,0.596,0.0958,wrongkill
1662,0,8,1,0.4697,0.4985,0.5285,0.5218,0.764,same NG
1664,0,0,1,0.4467,0.4841,0.4855,0.4681,0.8375,same NG
1665,0,7,1,0.5063,0.5319,0.4965,0.505,0.7676,same NG
1667,0,11,1,0.3608,0.6135,0.3149,0.3029,0.7548,same NG
1667,3,2,1,0.3608,0.6135,0.3149,0.3029,0.0048,wrongkill
1667,5,4,1,0.3608,0.6133,0.314,0.3034,0.0014,wrongkill
1668,0,8,1,0.5339,0.4959,0.4521,0.449,0.8624,same NG
1670,0,5,1,0.4544,0.6209,0.2617,0.3133,0.7692,same NG
1672,0,5,1,0.6336,0.6069,0.2915,0.3864,0.7956,same NG
1673,0,5,1,0.634,0.6147,0.2957,0.3969,0.7061,same NG
1674,0,12,1,0.4342,0.682,0.3844,0.5673,0.8671,same NG
1675,0,12,1,0.4392,0.6728,0.393,0.5796,0.8179,same NG
1676,0,12,1,0.4832,0.6249,0.4366,0.6151,0.7242,same NG
1676,1,0,1,0.4832,0.6249,0.4366,0.6151,0.0013,wrongkill
1677,0,8,1,0.4835,0.5231,0.3388,0.2147,0.8142,wrongkill
1677,2,12,1,0.4801,0.5207,0.3428,0.2158,0.0094,same NG
1681,0,12,1,0.4661,0.5268,0.3344,0.2291,0.8873,same NG
1685,0,0,1,0.4689,0.5119,0.2483,0.353,0.6991,same NG
1685,1,12,1,0.4697,0.5155,0.2498,0.3574,0.3704,wrongkill
1686,0,0,1,0.4731,0.5328,0.2582,0.3525,0.7441,same NG
1686,1,12,1,0.4718,0.5331,0.2582,0.3527,0.4867,wrongkill
1687,0,0,1,0.4862,0.5461,0.2424,0.3425,0.8864,same NG
1687,1,12,1,0.4863,0.5506,0.246,0.3594,0.0025,wrongkill
1688,2,7,1,0.4556,0.5054,0.2271,0.3558,0.0507,wrongkill
1692,0,12,1,0.4716,0.6334,0.4127,0.6038,0.8281,same NG
1695,1,11,1,0.4984,0.3397,0.4316,0.5296,0.1493,same NG
1696,0,11,1,0.687,0.4044,0.5781,0.5573,0.6817,same NG
1696,1,2,1,0.6874,0.4045,0.5789,0.5573,0.0047,wrongkill
1696,2,4,1,0.6885,0.388,0.5663,0.543,0.0013,wrongkill
1697,0,0,1,0.574,0.4183,0.4676,0.4776,0.8006,same NG
1698,0,5,1,0.4798,0.4908,0.3186,0.3093,0.6968,same NG
1699,0,5,1,0.5304,0.4765,0.2859,0.3121,0.8312,same NG
1704,0,0,1,0.471,0.4674,0.4485,0.4579,0.719,same NG
1704,1,7,1,0.4754,0.4675,0.4586,0.4618,0.0017,wrongkill
1705,0,0,1,0.5153,0.6048,0.3744,0.5447,0.7576,same NG
1706,0,12,1,0.4789,0.6294,0.43,0.615,0.7621,same NG
1718,0,0,1,0.4887,0.5114,0.3516,0.242,0.9045,same NG
1718,1,12,1,0.4887,0.5114,0.3516,0.242,0.0016,wrongkill
1719,0,0,1,0.5265,0.4838,0.3391,0.239,0.8761,same NG
1719,1,12,1,0.5263,0.484,0.3386,0.2395,0.0032,wrongkill
1720,0,0,1,0.4722,0.5286,0.343,0.241,0.8556,same NG
1720,1,12,1,0.4711,0.5263,0.3451,0.2418,0.0028,wrongkill
1721,0,0,1,0.4868,0.5028,0.3439,0.237,0.9053,same NG
1721,1,12,1,0.4871,0.503,0.3455,0.2366,0.0018,wrongkill
1722,0,12,1,0.4782,0.5191,0.3441,0.2298,0.8073,wrongkill
1723,0,0,1,0.5028,0.4953,0.3253,0.2396,0.8821,same NG
1724,0,0,1,0.4786,0.4917,0.3451,0.2323,0.9223,same NG
1724,1,12,1,0.4786,0.4917,0.3451,0.2323,0.0012,wrongkill
1725,0,0,1,0.4828,0.5581,0.3833,0.267,0.7721,same NG
1725,1,12,1,0.483,0.5581,0.3867,0.2679,0.3061,wrongkill
1731,0,0,1,0.4859,0.5891,0.405,0.5623,0.8229,same NG
1731,1,12,1,0.4829,0.5896,0.4012,0.5687,0.0012,wrongkill
1747,0,8,1,0.5046,0.4993,0.2235,0.2025,0.8692,same NG
1748,0,8,1,0.5078,0.4975,0.2234,0.2042,0.864,same NG
1751,0,8,1,0.4777,0.4568,0.3093,0.201,0.9136,same NG
1751,1,8,1,0.3999,0.2259,0.3136,0.1987,0.8929,same NG
1752,0,8,1,0.5332,0.4586,0.3169,0.2171,0.9182,same NG
1752,1,8,1,0.4567,0.2275,0.3139,0.2078,0.9099,same NG
1753,0,8,1,0.4935,0.484,0.3174,0.2122,0.9154,same NG
1753,1,8,1,0.5691,0.7128,0.3133,0.2014,0.8251,same NG
1754,0,8,1,0.3941,0.2447,0.315,0.2039,0.9118,same NG
1754,1,8,1,0.4704,0.4768,0.3125,0.2072,0.884,same NG
1755,0,8,1,0.6973,0.6447,0.3128,0.3074,0.8269,same NG
1756,0,0,1,0.5048,0.4963,0.1081,0.0873,0.8548,wrongkill
1757,0,11,1,0.5923,0.3733,0.4643,0.4495,0.8142,same NG
1757,1,2,1,0.5923,0.3733,0.4643,0.4495,0.0082,wrongkill
1757,2,4,1,0.5935,0.3767,0.4696,0.4437,0.0018,wrongkill
1758,0,8,1,0.4552,0.497,0.1841,0.385,0.897,same NG
1770,0,8,1,0.5038,0.4696,0.18,0.3974,0.9113,same NG
1771,0,8,1,0.5289,0.5114,0.171,0.3743,0.9104,same NG
1771,1,8,1,0.7968,0.5108,0.1485,0.3727,0.8621,same NG
1772,0,8,1,0.5136,0.4872,0.174,0.3847,0.9251,same NG
1772,1,8,1,0.7721,0.4811,0.166,0.3897,0.9118,same NG
1775,0,8,1,0.2133,0.5315,0.1718,0.3876,0.9023,same NG
1775,1,8,1,0.4697,0.5256,0.1842,0.3951,0.8919,same NG
1776,0,8,1,0.5046,0.4671,0.1809,0.3999,0.9124,same NG
1777,0,12,1,0.5065,0.5499,0.2559,0.4791,0.7165,same NG
1777,1,0,1,0.5065,0.5499,0.2582,0.48,0.2002,wrongkill
1779,0,0,1,0.524,0.461,0.3064,0.574,0.8112,same NG
1784,0,8,1,0.4686,0.4783,0.1883,0.4034,0.8755,same NG
1786,0,7,1,0.4687,0.4994,0.2167,0.4263,0.8783,same NG
1787,0,7,1,0.4971,0.5545,0.2502,0.4033,0.611,same NG
1787,1,0,1,0.4961,0.5586,0.2494,0.4009,0.4112,wrongkill
1788,0,8,1,0.5128,0.5141,0.1649,0.3901,0.922,same NG
1789,0,8,1,0.5059,0.5204,0.159,0.3824,0.9083,same NG
1789,1,8,1,0.7769,0.519,0.1479,0.3853,0.9023,same NG
1792,0,8,1,0.4978,0.5556,0.1641,0.3877,0.9235,same NG
1794,0,8,1,0.4795,0.5073,0.1572,0.3801,0.9191,same NG
1794,1,8,1,0.7458,0.5104,0.1489,0.379,0.9134,same NG
1795,0,8,1,0.7767,0.5006,0.1607,0.3919,0.9034,same NG
1795,1,8,1,0.5102,0.501,0.1741,0.3852,0.8995,same NG
1796,0,8,1,0.5011,0.5196,0.1562,0.3785,0.9138,same NG
1796,1,8,1,0.2326,0.5187,0.1589,0.3819,0.8822,same NG
1797,0,8,1,0.505,0.513,0.3837,0.1837,0.9065,same NG
1797,1,8,1,0.5109,0.7694,0.3865,0.1598,0.8986,same NG
1798,0,8,1,0.5126,0.2278,0.3772,0.1604,0.8956,same NG
1798,1,8,1,0.5208,0.4819,0.3902,0.177,0.8756,same NG
1800,0,8,1,0.4898,0.5082,0.3922,0.1769,0.9043,same NG
1800,1,8,1,0.4842,0.2593,0.3955,0.1803,0.8637,same NG
1803,0,8,1,0.5068,0.5117,0.3853,0.1716,0.905,same NG
1803,1,8,1,0.513,0.2448,0.3941,0.1703,0.8942,same NG
1805,0,11,1,0.3907,0.5187,0.4921,0.4467,0.9027,same NG
1805,1,2,1,0.391,0.5188,0.49,0.4437,0.0083,wrongkill
1805,2,4,1,0.3941,0.52,0.4869,0.4458,0.0017,wrongkill
1806,0,0,1,0.4636,0.4849,0.2813,0.4703,0.8474,wrongkill
1806,1,12,1,0.4607,0.475,0.2837,0.4848,0.0599,same NG
1806,4,7,1,0.4636,0.4847,0.28,0.4649,0.001,wrongkill
1807,0,8,1,0.5183,0.4999,0.3897,0.1721,0.9179,same NG
1807,1,8,1,0.5248,0.2292,0.3892,0.1673,0.8779,same NG
1808,0,8,1,0.481,0.5019,0.396,0.1779,0.9153,same NG
1808,1,8,1,0.4856,0.2328,0.3932,0.1728,0.8917,same NG
1809,0,8,1,0.5307,0.5191,0.1913,0.396,0.9065,same NG
1810,0,0,1,0.4919,0.4882,0.4064,0.2383,0.8714,same NG
1812,0,0,1,0.5208,0.4742,0.2266,0.4039,0.6444,wrongkill
1812,1,7,1,0.5199,0.4744,0.2236,0.4061,0.3872,same NG
1814,0,8,1,0.4642,0.476,0.172,0.3939,0.9061,same NG
1815,0,8,1,0.4733,0.4669,0.1674,0.3915,0.9324,same NG
1816,0,8,1,0.4776,0.5096,0.1717,0.3869,0.9158,same NG
1817,0,8,1,0.4958,0.5019,0.2204,0.202,0.8477,same NG
1818,0,8,1,0.4973,0.4924,0.2247,0.21,0.8433,same NG
1819,0,8,1,0.5007,0.5082,0.2292,0.2061,0.8287,same NG
1820,0,8,1,0.5119,0.493,0.2245,0.2069,0.8564,same NG
1821,0,8,1,0.506,0.5037,0.2268,0.1993,0.8518,same NG
1822,0,8,1,0.5176,0.4857,0.2278,0.2113,0.8868,same NG
1823,0,8,1,0.4986,0.5042,0.2254,0.2045,0.8268,same NG
1824,0,8,1,0.5056,0.5037,0.2257,0.2065,0.8583,same NG
1825,0,8,1,0.5038,0.5065,0.2295,0.2046,0.8147,same NG
1826,0,8,1,0.5075,0.5059,0.2243,0.2051,0.8221,same NG
1827,0,8,1,0.497,0.5006,0.2233,0.2033,0.7355,same NG
1830,11,7,1,0.5086,0.4983,0.1091,0.0876,0.0011,wrongkill
1835,0,0,1,0.4844,0.464,0.4382,0.4224,0.794,same NG
1836,0,8,1,0.4393,0.4561,0.3953,0.4313,0.9198,same NG
1837,0,8,1,0.4578,0.4725,0.4079,0.4398,0.9214,same NG
1840,0,0,1,0.413,0.5034,0.4669,0.4414,0.8749,same NG
1841,0,0,1,0.5125,0.4849,0.4687,0.4612,0.8666,same NG
1842,0,0,1,0.4061,0.4907,0.4574,0.4431,0.8926,same NG
1843,0,5,1,0.5354,0.5336,0.4831,0.491,0.6517,same NG
1845,0,8,1,0.4528,0.4649,0.4379,0.4866,0.9036,same NG
1846,1,0,1,0.4909,0.6477,0.5088,0.5752,0.4474,same NG
1847,0,0,1,0.5105,0.5029,0.2892,0.2594,0.8966,same NG
1848,0,5,1,0.3864,0.5499,0.5576,0.5493,0.6258,same NG
1849,0,8,1,0.4836,0.4996,0.4301,0.4136,0.8482,same NG
1850,0,8,1,0.5515,0.5191,0.4098,0.2014,0.8699,same NG
1850,1,8,1,0.1913,0.396,0.1756,0.4027,0.7381,same NG
1850,2,8,1,0.5533,0.2662,0.397,0.1806,0.6461,same NG
1851,0,5,1,0.4662,0.4544,0.4163,0.3689,0.8106,wrongkill
1852,0,5,1,0.5414,0.4664,0.3781,0.3667,0.9017,same NG
1855,0,0,1,0.5224,0.4875,0.4665,0.4633,0.8631,same NG
1855,1,12,1,0.5249,0.4872,0.4661,0.4708,0.0025,wrongkill
1856,0,0,1,0.5285,0.5121,0.4542,0.4536,0.8803,same NG
1857,0,0,1,0.5139,0.5021,0.4647,0.4547,0.8849,same NG
1857,2,12,1,0.5161,0.5025,0.463,0.4621,0.001,wrongkill
1858,0,0,1,0.5278,0.517,0.4658,0.4841,0.7764,same NG
1859,0,0,1,0.4909,0.4789,0.469,0.4554,0.8769,same NG
1859,2,12,1,0.4906,0.4791,0.4667,0.4531,0.0013,wrongkill
1860,0,0,1,0.5119,0.4876,0.4495,0.4785,0.843,same NG
1860,2,7,1,0.5121,0.4896,0.4433,0.4809,0.0015,wrongkill
1861,0,0,1,0.536,0.55,0.4394,0.4432,0.8865,same NG
1861,1,12,1,0.5341,0.5502,0.4379,0.4402,0.0012,wrongkill
1862,0,0,1,0.4916,0.4816,0.5083,0.5073,0.8711,wrongkill
1862,1,12,1,0.4914,0.4816,0.5024,0.4997,0.0033,same NG
1863,0,0,1,0.5418,0.5312,0.4457,0.4465,0.8829,same NG
1864,0,0,1,0.5435,0.4983,0.4613,0.4543,0.882,same NG
1865,0,5,1,0.3923,0.4939,0.3418,0.3602,0.5191,same NG
1866,0,5,1,0.4927,0.4841,0.4336,0.4318,0.5962,same NG
1867,0,5,1,0.5546,0.5571,0.3351,0.3915,0.6176,same NG
1867,1,5,1,0.7724,0.3441,0.357,0.3526,0.4548,same NG
1868,0,5,1,0.4328,0.4165,0.3991,0.393,0.5225,same NG
1870,0,8,1,0.5036,0.4598,0.4891,0.4986,0.7952,same NG
1871,0,5,1,0.7399,0.2409,0.402,0.4021,0.736,same NG
1872,0,7,1,0.5159,0.4572,0.4849,0.4943,0.5635,wrongkill
1872,1,0,1,0.512,0.4564,0.4824,0.4896,0.3603,same NG
1872,3,12,1,0.5159,0.4569,0.478,0.4845,0.0011,wrongkill
1874,0,8,1,0.5161,0.5027,0.442,0.4721,0.9183,same NG
1875,0,0,1,0.505,0.4847,0.5805,0.5092,0.8055,same NG
1876,0,12,1,0.4953,0.6542,0.5471,0.2998,0.8545,same NG
1877,0,8,1,0.4931,0.6445,0.5193,0.2747,0.8871,same NG
1878,0,8,1,0.5447,0.3671,0.5193,0.2462,0.9003,same NG
1879,0,8,1,0.4808,0.641,0.5164,0.2302,0.9119,same NG
1881,0,5,1,0.5041,0.4817,0.451,0.4771,0.6563,same NG
1883,0,8,1,0.4659,0.4482,0.4615,0.5139,0.9159,same NG
1884,0,8,1,0.464,0.4876,0.4775,0.4905,0.8733,same NG
1885,0,8,1,0.4842,0.4519,0.4989,0.5083,0.8354,same NG
1887,0,0,1,0.387,0.5534,0.5627,0.5279,0.8318,same NG
1887,1,12,1,0.387,0.5534,0.5627,0.5279,0.0011,wrongkill
1888,1,0,1,0.5511,0.4243,0.6497,0.6986,0.5649,same NG
1890,0,0,1,0.5102,0.5361,0.588,0.3197,0.8615,same NG
1892,0,0,1,0.5791,0.5076,0.4002,0.3895,0.8908,same NG
1893,0,8,1,0.5,0.4352,0.4184,0.2907,0.9006,same NG
1894,0,8,1,0.5076,0.3054,0.4271,0.302,0.8974,same NG
1895,0,8,1,0.5054,0.4951,0.4025,0.3991,0.9086,same NG
1896,0,8,1,0.5025,0.489,0.3962,0.3816,0.9096,same NG
1897,0,8,1,0.4809,0.3561,0.4578,0.303,0.891,same NG
1898,0,8,1,0.5232,0.4915,0.1996,0.3877,0.91,same NG
1899,0,0,1,0.5068,0.5627,0.3005,0.4739,0.5791,same NG
1900,0,5,1,0.528,0.45,0.2851,0.3937,0.518,same NG
1901,0,0,1,0.5263,0.5009,0.4776,0.458,0.7722,same NG
1901,2,7,1,0.529,0.4998,0.4516,0.446,0.0016,wrongkill
1903,1,5,1,0.5325,0.5402,0.5162,0.5168,0.5629,same NG
1904,0,0,1,0.4899,0.4022,0.5031,0.5921,0.8449,same NG
1905,0,4,1,0.4895,0.3133,0.5085,0.5422,0.8231,same NG
1905,1,8,1,0.2779,0.5916,0.4886,0.5274,0.7896,same NG
1906,0,4,1,0.5079,0.6935,0.5107,0.5256,0.824,same NG
1906,1,8,1,0.7217,0.4062,0.4861,0.5517,0.769,same NG
1907,0,12,1,0.4834,0.6535,0.4421,0.6351,0.8101,same NG
1908,0,4,1,0.5079,0.6935,0.5107,0.5256,0.824,same NG
1908,1,8,1,0.7217,0.4062,0.4861,0.5517,0.769,same NG
1909,0,12,1,0.4697,0.628,0.4337,0.643,0.7728,same NG
1910,0,8,1,0.4667,0.5148,0.5695,0.6321,0.7858,same NG
1911,0,0,1,0.5042,0.5593,0.3918,0.4306,0.55,same NG
1911,1,12,1,0.5026,0.5579,0.3999,0.4252,0.4952,wrongkill
1913,0,8,1,0.4737,0.4526,0.4182,0.2872,0.9063,same NG
1914,0,8,1,0.4713,0.4658,0.4199,0.2977,0.8906,same NG
1916,0,8,1,0.4991,0.4727,0.426,0.2959,0.8932,same NG
1919,1,12,1,0.4821,0.5636,0.5789,0.569,0.0011,overkill
1925,0,0,1,0.4856,0.4952,0.6274,0.5932,0.8233,same NG
1925,4,7,1,0.4854,0.4949,0.6336,0.5958,0.0012,wrongkill
1926,0,8,1,0.3221,0.7133,0.1998,0.1372,0.8881,same NG
1930,0,0,1,0.5069,0.49,0.638,0.377,0.8066,same NG
1931,0,0,1,0.4928,0.5481,0.6288,0.3704,0.8293,same NG
1932,0,8,1,0.48,0.5765,0.4686,0.2826,0.8743,same NG
1932,1,8,1,0.5176,0.2637,0.4687,0.2812,0.8703,same NG
1933,0,8,1,0.4529,0.462,0.4652,0.284,0.8832,same NG
1934,0,8,1,0.4882,0.3216,0.4861,0.296,0.8899,same NG
1935,0,8,1,0.5084,0.2858,0.4843,0.2833,0.7517,same NG
1936,0,8,1,0.4994,0.4369,0.464,0.2815,0.8152,same NG
1937,0,8,1,0.4707,0.4555,0.4679,0.288,0.8998,same NG
1941,0,0,1,0.2537,0.4534,0.2235,0.2094,0.8951,same NG
1942,0,0,1,0.1943,0.4528,0.2257,0.2063,0.9095,same NG
1943,0,8,1,0.5175,0.5676,0.572,0.6019,0.8064,same NG
1944,0,11,1,0.4231,0.5553,0.7821,0.7719,0.7039,same NG
1944,1,2,1,0.4231,0.5553,0.7821,0.7719,0.0152,wrongkill
1946,0,8,1,0.4588,0.5214,0.4976,0.4534,0.8655,same NG
1946,2,12,1,0.4587,0.5212,0.4968,0.4516,0.0019,wrongkill
1947,0,12,1,0.5568,0.5336,0.5113,0.4262,0.8603,same NG
1950,0,0,1,0.263,0.445,0.2224,0.2088,0.9237,same NG
1951,0,12,1,0.207,0.445,0.2227,0.2019,0.9033,same NG
1951,9,7,1,0.207,0.445,0.2227,0.2019,0.0013,wrongkill
1952,0,0,1,0.4451,0.4904,0.5941,0.5217,0.838,same NG
1953,0,0,1,0.529,0.4812,0.5057,0.5898,0.6455,wrongkill
1953,2,7,1,0.5281,0.4762,0.4919,0.5903,0.0037,wrongkill
1954,0,0,1,0.4612,0.5578,0.5948,0.5562,0.9195,same NG
1954,1,12,1,0.4612,0.5578,0.5948,0.5562,0.0011,wrongkill
1956,0,0,1,0.4581,0.513,0.5357,0.5024,0.868,same NG
1960,0,0,1,0.4639,0.5358,0.5337,0.5115,0.8971,same NG
1961,0,0,1,0.4816,0.6934,0.3911,0.5602,0.581,same NG
1961,1,12,1,0.4816,0.6934,0.3911,0.5602,0.2482,wrongkill
1962,0,12,1,0.4844,0.7123,0.4068,0.5371,0.7398,same NG
1962,1,0,1,0.4844,0.7124,0.4024,0.5367,0.0297,wrongkill
1963,0,12,1,0.4865,0.6603,0.4279,0.6168,0.8209,same NG
1963,2,0,1,0.4882,0.6605,0.3523,0.5819,0.0037,wrongkill
1964,0,11,1,0.5602,0.4201,0.7967,0.787,0.6329,same NG
1964,1,2,1,0.5603,0.4202,0.8268,0.7917,0.0138,wrongkill
1967,0,12,1,0.4344,0.6255,0.4576,0.6741,0.8138,same NG
1967,1,0,1,0.4344,0.6255,0.4576,0.6741,0.0164,wrongkill
1970,0,0,1,0.4554,0.6416,0.4331,0.6267,0.8118,same NG
1970,1,12,1,0.4517,0.64,0.4315,0.6292,0.0043,wrongkill
1972,0,0,1,0.4859,0.6631,0.4919,0.592,0.8011,same NG
1972,1,12,1,0.4849,0.666,0.4783,0.581,0.001,wrongkill
1973,1,12,1,0.3997,0.5134,0.603,0.5566,0.001,overkill
1975,0,12,1,0.5117,0.6241,0.4301,0.5849,0.7666,same NG
1976,0,12,1,0.5054,0.5614,0.4618,0.6036,0.7574,same NG
1977,0,12,1,0.5148,0.625,0.4332,0.5809,0.7932,same NG
1978,0,8,1,0.504,0.4963,0.4064,0.2966,0.8398,same NG
1979,1,12,1,0.5112,0.4819,0.5322,0.4818,0.0011,overkill
1980,0,8,1,0.5053,0.4734,0.4629,0.2841,0.8179,same NG
1983,1,12,1,0.5046,0.4946,0.5397,0.5018,0.0011,overkill
1988,1,12,1,0.492,0.4578,0.5216,0.4823,0.001,overkill
1990,0,0,1,0.5961,0.5155,0.6045,0.5639,0.8686,same NG
1990,1,12,1,0.5961,0.5155,0.6045,0.5639,0.0014,wrongkill
1991,0,0,1,0.4944,0.5255,0.6194,0.5533,0.8497,same NG
1992,0,0,1,0.4996,0.5497,0.5886,0.537,0.8647,same NG
1992,1,12,1,0.5,0.5496,0.5869,0.5325,0.0156,wrongkill
1993,0,0,1,0.5279,0.4927,0.5992,0.5369,0.9184,same NG
1993,1,12,1,0.5279,0.4927,0.5992,0.5369,0.0012,wrongkill
1994,0,0,1,0.508,0.5416,0.6032,0.4961,0.8381,wrongkill
1994,1,12,1,0.508,0.5416,0.6032,0.4961,0.0365,same NG
1995,0,8,1,0.4952,0.5002,0.6615,0.5452,0.889,same NG
1996,1,12,1,0.5269,0.5082,0.5138,0.4846,0.0011,overkill
1998,0,8,1,0.5495,0.5725,0.5585,0.6244,0.8162,same NG
1999,0,11,1,0.3346,0.4549,0.1716,0.1748,0.5667,same NG
1999,4,7,1,0.3408,0.4652,0.1623,0.1737,0.0011,wrongkill
2000,0,0,1,0.2446,0.4887,0.2986,0.2655,0.8766,same NG
2002,0,8,1,0.4482,0.5527,0.6552,0.4898,0.835,same NG
2003,0,12,1,0.5259,0.6731,0.4149,0.6084,0.8497,same NG
2004,0,12,1,0.5045,0.6449,0.4617,0.6436,0.8072,same NG
2005,0,12,1,0.4953,0.6331,0.4683,0.6621,0.8021,same NG
2019,0,0,1,0.5963,0.6087,0.4822,0.5882,0.7762,same NG
2020,0,12,1,0.5418,0.6613,0.4876,0.6193,0.7379,same NG
