Unnamed: 0,x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,Tag,Type,Signature,predTag,Train Comparison,Test Comparison
5496,0.5568,0.5336,0.5113,0.4262,0.8603,1947,12,0.2179,0,1,6,C,1,1,
5497,0.5508,0.5338,0.5108,0.4279,0.0137,1947,8,0.2186,1,0,4,C,0,1,
5498,0.5568,0.5336,0.511,0.4245,0.0022,1947,1,0.2169,2,0,4,C,0,,1
5499,0.3108,0.7319,0.1995,0.1619,0.9027,1948,9,0.0323,0,1,1,C,1,1,
5500,0.3108,0.7319,0.1995,0.1619,0.0014,1948,0,0.0323,1,0,2,C,0,1,
5501,0.3105,0.7317,0.199,0.1636,0.0012,1948,8,0.0326,2,0,2,C,0,,1
5502,0.2726,0.6925,0.2089,0.1645,0.7277,1949,9,0.0344,0,1,1,C,1,1,
5503,0.2726,0.6925,0.2089,0.1645,0.1838,1949,0,0.0344,1,0,2,C,0,1,
5504,0.2967,0.681,0.1914,0.1694,0.0033,1949,5,0.0324,2,0,2,C,0,1,
5505,0.2726,0.6925,0.2089,0.1645,0.0024,1949,7,0.0344,3,0,2,C,0,1,
5506,0.2725,0.6926,0.2097,0.1657,0.0021,1949,8,0.0347,4,0,2,C,0,1,
5507,0.2726,0.6925,0.2089,0.1645,0.0013,1949,11,0.0344,5,0,2,C,0,1,
5508,0.2726,0.6925,0.2089,0.1645,0.001,1949,1,0.0344,6,0,2,C,0,1,
5509,0.263,0.445,0.2224,0.2088,0.9237,1950,0,0.0464,0,1,5,C,1,1,
5510,0.8058,0.9498,0.1451,0.0548,0.0271,1950,9,0.008,1,1,1,C,1,1,
5511,0.1971,0.9491,0.1401,0.0591,0.0151,1950,9,0.0083,2,1,1,C,1,1,
5512,0.0275,0.7912,0.0375,0.1295,0.0032,1950,0,0.0049,3,0,2,C,0,1,
5513,0.1811,0.1756,0.3396,0.3452,0.0021,1950,5,0.1172,4,0,2,C,0,1,
5514,0.207,0.445,0.2227,0.2019,0.9033,1951,12,0.045,0,1,6,C,1,,1
5515,0.2047,0.4429,0.2228,0.201,0.1134,1951,0,0.0448,1,1,5,C,0,0,
5516,0.0465,0.8852,0.0761,0.1583,0.0147,1951,9,0.012,2,1,1,C,1,1,
5517,0.7355,0.9453,0.1516,0.0628,0.0091,1951,9,0.0095,3,1,1,C,1,1,
5518,0.2066,0.4436,0.224,0.2014,0.0065,1951,8,0.0451,4,0,4,C,0,1,
5519,0.1342,0.9477,0.1464,0.0594,0.0021,1951,9,0.0087,5,1,1,C,1,1,
5520,0.2051,0.4426,0.2227,0.2023,0.0019,1951,9,0.045,6,0,0,C,0,1,
5521,0.207,0.445,0.2227,0.2019,0.0015,1951,1,0.045,7,0,4,C,0,1,
5522,0.2051,0.4426,0.2227,0.2023,0.0014,1951,5,0.045,8,0,4,C,0,1,
5523,0.207,0.445,0.2227,0.2019,0.0013,1951,7,0.045,9,0,4,C,1,,0
5524,0.0465,0.8852,0.0761,0.1583,0.0011,1951,0,0.012,10,0,2,C,0,1,
5525,0.4451,0.4904,0.5941,0.5217,0.838,1952,0,0.3099,0,1,6,C,1,1,
5526,0.4448,0.4898,0.5865,0.5026,0.0014,1952,11,0.2948,1,0,4,C,0,1,
5527,0.529,0.4812,0.5057,0.5898,0.6455,1953,0,0.2982,0,1,5,C,1,,1
5528,0.529,0.4813,0.5002,0.587,0.0492,1953,5,0.2936,1,1,6,C,0,0,
5529,0.5281,0.4762,0.4919,0.5903,0.0037,1953,7,0.2903,2,0,4,C,1,,0
5530,0.529,0.4812,0.5057,0.5898,0.0011,1953,9,0.2982,3,0,0,C,0,,1
5531,0.529,0.4812,0.5057,0.5898,0.0011,1953,1,0.2982,4,0,4,C,0,1,
5532,0.4612,0.5578,0.5948,0.5562,0.9195,1954,0,0.3308,0,1,6,C,1,,1
5533,0.4612,0.5578,0.5948,0.5562,0.0011,1954,12,0.3308,1,1,5,C,1,1,
5534,0.4966,0.4866,0.5305,0.4976,0.873,1955,9,0.264,0,1,1,C,1,1,
5535,0.4581,0.513,0.5357,0.5024,0.868,1956,0,0.2691,0,1,6,C,1,1,
5536,0.808,0.4204,0.3455,0.5122,0.002,1956,9,0.177,1,1,1,C,1,1,
5537,0.4862,0.4941,0.5538,0.5074,0.8952,1957,9,0.281,0,1,1,C,1,1,
5538,0.5453,0.5297,0.562,0.5196,0.7945,1958,9,0.292,0,1,1,C,1,,1
5539,0.4974,0.4358,0.5418,0.5007,0.7732,1959,9,0.2713,0,1,1,C,1,1,
5540,0.4973,0.4347,0.5362,0.4935,0.0051,1959,8,0.2646,1,0,2,C,0,,1
5541,0.4639,0.5358,0.5337,0.5115,0.8971,1960,0,0.273,0,1,6,C,1,1,
5542,0.8144,0.4339,0.34,0.5129,0.0044,1960,9,0.1744,1,1,1,C,1,1,
5543,0.4816,0.6934,0.3911,0.5602,0.581,1961,0,0.2191,0,1,6,C,1,1,
5544,0.4816,0.6934,0.3911,0.5602,0.2482,1961,12,0.2191,1,1,5,C,1,1,
5545,0.4816,0.6934,0.3911,0.5602,0.0013,1961,8,0.2191,2,0,4,C,0,1,
5546,0.4816,0.6931,0.3994,0.5609,0.0011,1961,9,0.224,3,0,0,C,0,,1
5547,0.4844,0.7123,0.4068,0.5371,0.7398,1962,12,0.2185,0,1,6,C,1,1,
5548,0.4844,0.7124,0.4024,0.5367,0.0297,1962,0,0.216,1,1,5,C,1,1,
5549,0.4847,0.7129,0.3969,0.5346,0.0011,1962,8,0.2122,2,0,4,C,0,1,
5550,0.4865,0.6603,0.4279,0.6168,0.8209,1963,12,0.2639,0,1,6,C,1,1,
5551,0.8383,0.7207,0.2728,0.5348,0.0038,1963,8,0.1459,1,0,2,C,0,1,
5552,0.4882,0.6605,0.3523,0.5819,0.0037,1963,0,0.205,2,1,5,C,1,1,
5553,0.4865,0.6601,0.4318,0.6165,0.0012,1963,8,0.2662,3,0,4,C,0,1,
5554,0.5602,0.4201,0.7967,0.787,0.6329,1964,11,0.627,0,1,6,C,1,,1
5555,0.5603,0.4202,0.8268,0.7917,0.0138,1964,2,0.6546,1,1,5,C,1,,1
5556,0.6272,0.3226,0.5926,0.5281,0.7017,1965,9,0.3129,0,1,1,C,1,1,
5557,0.5627,0.6196,0.4293,0.6511,0.8646,1966,9,0.2795,0,1,1,C,1,1,
5558,0.4344,0.6255,0.4576,0.6741,0.8138,1967,12,0.3085,0,1,6,C,1,1,
5559,0.4344,0.6255,0.4576,0.6741,0.0164,1967,0,0.3085,1,1,5,C,1,1,
5560,0.3748,0.6203,0.6105,0.5666,0.7397,1968,9,0.3459,0,1,1,C,1,1,
5561,0.6448,0.4151,0.5748,0.5357,0.721,1969,9,0.3079,0,1,1,C,1,1,
5562,0.6449,0.4152,0.5766,0.5363,0.001,1969,8,0.3092,1,0,2,C,0,,1
5563,0.4554,0.6416,0.4331,0.6267,0.8118,1970,0,0.2714,0,1,6,C,1,1,
5564,0.4517,0.64,0.4315,0.6292,0.0043,1970,12,0.2715,1,1,5,C,1,1,
5565,0.3944,0.5926,0.4297,0.3814,0.8801,1971,9,0.1639,0,1,1,C,1,1,
5566,0.4859,0.6631,0.4919,0.592,0.8011,1972,0,0.2912,0,1,6,C,1,1,
5567,0.4849,0.666,0.4783,0.581,0.001,1972,12,0.2779,1,1,5,C,1,1,
5568,0.4004,0.5143,0.61,0.5586,0.7885,1973,9,0.3407,0,1,1,C,1,1,
5569,0.3997,0.5134,0.603,0.5566,0.001,1973,12,0.3356,1,0,2,C,1,0,
5570,0.3604,0.6051,0.5749,0.5293,0.6876,1974,9,0.3043,0,1,1,C,1,,1
5571,0.5117,0.6241,0.4301,0.5849,0.7666,1975,12,0.2516,0,1,6,C,1,,1
5572,0.5054,0.5614,0.4618,0.6036,0.7574,1976,12,0.2788,0,1,6,C,1,1,
5573,0.5148,0.625,0.4332,0.5809,0.7932,1977,12,0.2516,0,1,6,C,1,1,
5574,0.5148,0.625,0.4332,0.5809,0.001,1977,1,0.2516,1,0,4,C,0,1,
5575,0.504,0.4963,0.4064,0.2966,0.8398,1978,8,0.1205,0,1,6,C,1,1,
5576,0.8625,0.659,0.2657,0.2886,0.0477,1978,9,0.0767,1,1,1,C,1,1,
5577,0.7116,0.3052,0.5444,0.524,0.0014,1978,5,0.2852,2,0,2,C,0,1,
5578,0.3569,0.9526,0.1312,0.0485,0.0011,1978,9,0.0064,3,1,1,C,1,1,
5579,0.5038,0.4971,0.4037,0.2935,0.001,1978,0,0.1185,4,0,4,C,0,1,
5580,0.5112,0.4819,0.5322,0.4818,0.8752,1979,9,0.2564,0,1,1,C,1,1,
5581,0.5112,0.4819,0.5322,0.4818,0.0011,1979,12,0.2564,1,0,2,C,1,0,
5582,0.5053,0.4734,0.4629,0.2841,0.8179,1980,8,0.1315,0,1,6,C,1,1,
5583,0.1196,0.3084,0.2045,0.3625,0.0019,1980,8,0.0741,1,0,2,C,0,1,
5584,0.4923,0.5314,0.5645,0.5192,0.86,1981,9,0.2931,0,1,1,C,1,1,
5585,0.4924,0.5312,0.5675,0.5199,0.001,1981,8,0.2951,1,0,2,C,0,1,
5586,0.4967,0.5527,0.5481,0.5017,0.899,1982,9,0.275,0,1,1,C,1,1,
5587,0.4982,0.5521,0.5464,0.5079,0.001,1982,8,0.2775,1,0,2,C,0,1,
5588,0.5046,0.4946,0.5397,0.5018,0.8908,1983,9,0.2708,0,1,1,C,1,1,
5589,0.5046,0.4946,0.5397,0.5018,0.0011,1983,12,0.2708,1,0,2,C,1,0,
5590,0.5034,0.4953,0.5314,0.4959,0.0011,1983,8,0.2635,2,0,2,C,0,1,
5591,0.5102,0.5018,0.5332,0.504,0.901,1984,9,0.2688,0,1,1,C,1,,1
5592,0.5102,0.5018,0.5361,0.5057,0.0014,1984,8,0.2711,1,0,2,C,0,1,
5593,0.4564,0.5362,0.5354,0.4973,0.8875,1985,9,0.2663,0,1,1,C,1,1,
5594,0.4563,0.536,0.538,0.4983,0.0012,1985,8,0.2681,1,0,2,C,0,1,
5595,0.5054,0.5139,0.5404,0.4903,0.8769,1986,9,0.265,0,1,1,C,1,1,
5596,0.5054,0.514,0.5427,0.491,0.001,1986,8,0.2664,1,0,2,C,0,1,
5597,0.5152,0.5307,0.5575,0.5138,0.8941,1987,9,0.2865,0,1,1,C,1,,1
5598,0.5152,0.5307,0.5575,0.5138,0.0012,1987,8,0.2865,1,0,2,C,0,1,
5599,0.4907,0.4586,0.5183,0.4814,0.885,1988,9,0.2495,0,1,1,C,1,,1
5600,0.492,0.4578,0.5216,0.4823,0.001,1988,12,0.2516,1,0,2,C,1,0,
5601,0.5429,0.5748,0.511,0.4887,0.8234,1989,9,0.2497,0,1,1,C,1,1,
5602,0.5429,0.5748,0.511,0.4887,0.0016,1989,8,0.2497,1,0,2,C,0,1,
5603,0.5961,0.5155,0.6045,0.5639,0.8686,1990,0,0.3409,0,1,6,C,1,1,
5604,0.5961,0.5155,0.6045,0.5639,0.0014,1990,12,0.3409,1,1,5,C,1,1,
5605,0.4944,0.5255,0.6194,0.5533,0.8497,1991,0,0.3427,0,1,6,C,1,,1
5606,0.6678,0.4943,0.5817,0.3306,0.0039,1991,9,0.1923,1,0,0,C,0,1,
5607,0.4996,0.5497,0.5886,0.537,0.8647,1992,0,0.316,0,1,6,C,1,1,
5608,0.5,0.5496,0.5869,0.5325,0.0156,1992,12,0.3126,1,1,5,C,1,1,
5609,0.7107,0.2463,0.5185,0.4213,0.0136,1992,9,0.2184,2,1,1,C,1,1,
5610,0.5279,0.4927,0.5992,0.5369,0.9184,1993,0,0.3217,0,1,6,C,1,1,
5611,0.5279,0.4927,0.5992,0.5369,0.0012,1993,12,0.3217,1,1,5,C,1,1,
5612,0.3079,0.7581,0.5551,0.455,0.0011,1993,9,0.2525,2,1,1,C,1,1,
5613,0.508,0.5416,0.6032,0.4961,0.8381,1994,0,0.2993,0,1,5,C,1,1,
5614,0.508,0.5416,0.6032,0.4961,0.0365,1994,12,0.2993,1,1,6,C,1,1,
5615,0.4952,0.5002,0.6615,0.5452,0.889,1995,8,0.3607,0,1,6,C,1,1,
5616,0.6967,0.2377,0.5818,0.4451,0.0534,1995,0,0.2589,1,0,2,C,0,1,
5617,0.6967,0.2377,0.5818,0.4451,0.002,1995,9,0.2589,2,1,1,C,1,1,
5618,0.6967,0.2377,0.5818,0.4451,0.0019,1995,11,0.2589,3,0,2,C,0,1,
5619,0.5269,0.5082,0.5138,0.4846,0.8946,1996,9,0.249,0,1,1,C,1,,1
5620,0.5269,0.5082,0.5138,0.4846,0.0011,1996,12,0.249,1,0,2,C,1,0,
5621,0.5185,0.5161,0.5524,0.5089,0.901,1997,9,0.2811,0,1,1,C,1,1,
5622,0.5495,0.5725,0.5585,0.6244,0.8162,1998,8,0.3488,0,1,6,C,1,,1
5623,0.4482,0.7079,0.3488,0.3289,0.0388,1998,0,0.1147,1,0,2,C,0,1,
5624,0.4482,0.7079,0.3488,0.3289,0.0015,1998,12,0.1147,2,0,2,C,0,1,
5625,0.3346,0.4549,0.1716,0.1748,0.5667,1999,11,0.03,0,1,6,C,1,1,
5626,0.3346,0.4549,0.1716,0.1748,0.0071,1999,2,0.03,1,1,5,C,0,0,
5627,0.2507,0.5052,0.2906,0.273,0.0045,1999,5,0.0793,2,0,2,C,0,1,
5628,0.3408,0.4652,0.1623,0.1737,0.0015,1999,4,0.0282,3,0,3,C,0,1,
5629,0.3408,0.4652,0.1623,0.1737,0.0011,1999,7,0.0282,4,0,3,C,1,0,
5630,0.2446,0.4887,0.2986,0.2655,0.8766,2000,0,0.0793,0,1,6,C,1,1,
5631,0.6168,0.8176,0.4007,0.3028,0.0022,2000,9,0.1213,1,1,1,C,1,1,
5632,0.4955,0.4866,0.5326,0.4953,0.8642,2001,9,0.2638,0,1,1,C,1,1,
5633,0.4482,0.5527,0.6552,0.4898,0.835,2002,8,0.321,0,1,6,C,1,,1
5634,0.5333,0.2258,0.6051,0.4024,0.0012,2002,0,0.2435,1,0,2,C,0,1,
5635,0.5259,0.6731,0.4149,0.6084,0.8497,2003,12,0.2524,0,1,6,C,1,,1
5636,0.5045,0.6449,0.4617,0.6436,0.8072,2004,12,0.2972,0,1,6,C,1,1,
5637,0.4953,0.6331,0.4683,0.6621,0.8021,2005,12,0.3101,0,1,6,C,1,1,
5638,0.306,0.5387,0.5298,0.3066,0.5555,2006,9,0.1624,0,1,1,C,1,1,
5639,0.6852,0.4216,0.5051,0.3228,0.0267,2006,9,0.163,1,1,1,C,1,1,
5640,0.3245,0.506,0.5489,0.3127,0.4501,2007,9,0.1716,0,1,1,C,1,,1
5641,0.3359,0.5495,0.5545,0.3104,0.6029,2008,9,0.1721,0,1,1,C,1,1,
5642,0.6758,0.3832,0.558,0.3122,0.0024,2008,9,0.1742,1,1,1,C,1,1,
5643,0.3342,0.5083,0.5509,0.3188,0.3866,2009,9,0.1756,0,1,1,C,1,1,
5644,0.7299,0.4102,0.4777,0.2964,0.0104,2009,9,0.1416,1,1,1,C,1,,1
5645,0.6869,0.4499,0.5318,0.3126,0.5598,2010,9,0.1662,0,1,1,C,1,,1
5646,0.3015,0.5629,0.5096,0.3124,0.0524,2010,9,0.1592,1,1,1,C,1,1,
5647,0.3172,0.5474,0.5301,0.3047,0.5549,2011,9,0.1615,0,1,1,C,1,1,
5648,0.3167,0.503,0.5396,0.3207,0.5817,2012,9,0.173,0,1,1,C,1,1,
5649,0.3215,0.5363,0.5292,0.3082,0.4194,2013,9,0.1631,0,1,1,C,1,1,
5650,0.3117,0.5146,0.5206,0.3178,0.599,2014,9,0.1654,0,1,1,C,1,,1
5651,0.6952,0.4202,0.5153,0.3104,0.2163,2014,9,0.1599,1,1,1,C,1,1,
5652,0.3124,0.5338,0.5518,0.3108,0.5627,2015,9,0.1715,0,1,1,C,1,1,
5653,0.7158,0.4222,0.5173,0.3077,0.0077,2015,9,0.1592,1,1,1,C,1,,1
5654,0.3139,0.5464,0.5528,0.3073,0.5705,2016,9,0.1699,0,1,1,C,1,1,
5655,0.3209,0.5136,0.5494,0.3275,0.4427,2017,9,0.18,0,1,1,C,1,1,
5656,0.698,0.3814,0.5185,0.3087,0.0045,2017,9,0.16,1,1,1,C,1,1,
5657,0.6795,0.4523,0.5393,0.3316,0.6274,2018,9,0.1788,0,1,1,C,1,1,
5658,0.2735,0.4929,0.372,0.2352,0.0021,2018,9,0.0875,1,1,1,C,1,1,
5659,0.5963,0.6087,0.4822,0.5882,0.7762,2019,0,0.2836,0,1,6,C,1,1,
5660,0.1948,0.5336,0.3733,0.7997,0.0223,2019,8,0.2986,1,0,2,C,0,,1
5661,0.5418,0.6613,0.4876,0.6193,0.7379,2020,12,0.3019,0,1,6,C,1,1,
5662,0.5526,0.6597,0.4782,0.6146,0.0036,2020,8,0.2939,1,0,4,C,0,1,
5663,0.5526,0.6597,0.4782,0.6146,0.0032,2020,0,0.2939,2,1,5,C,1,1,
5664,0.4931,0.6639,0.4384,0.6172,0.7567,2021,12,0.2706,0,1,6,C,1,,1
5665,0.5364,0.6893,0.4261,0.5685,0.8931,2022,12,0.2423,0,1,6,C,1,1,
5666,0.5366,0.6895,0.4281,0.5673,0.0015,2022,8,0.2428,1,0,4,C,0,1,
5667,0.5411,0.6899,0.424,0.5707,0.0013,2022,0,0.242,2,1,5,C,1,1,
5668,0.5233,0.7163,0.4114,0.5405,0.826,2023,12,0.2224,0,1,6,C,1,,1
5669,0.5244,0.7144,0.4211,0.5401,0.0018,2023,0,0.2275,1,1,5,C,1,1,
5670,0.4724,0.6166,0.4554,0.6549,0.7895,2024,0,0.2982,0,1,5,C,1,1,
5671,0.4724,0.6166,0.4554,0.6549,0.0231,2024,12,0.2982,1,1,6,C,1,1,
5672,0.4903,0.6538,0.4678,0.6583,0.8242,2025,12,0.308,0,1,6,C,1,1,
5673,0.4903,0.6538,0.4678,0.6583,0.001,2025,1,0.308,1,0,4,C,0,1,
5674,0.4587,0.6463,0.424,0.6295,0.831,2026,0,0.2669,0,1,6,C,1,1,
5675,0.4587,0.6463,0.424,0.6295,0.0073,2026,12,0.2669,1,1,5,C,1,1,
5676,0.497,0.5349,0.2975,0.5295,0.8559,2027,7,0.1575,0,1,6,C,1,1,
5677,0.8038,0.543,0.3245,0.6242,0.0068,2027,9,0.2026,1,1,1,C,1,1,
5678,0.4985,0.5366,0.302,0.5425,0.0057,2027,0,0.1639,2,0,4,C,0,1,
5679,0.5032,0.537,0.3081,0.545,0.0033,2027,1,0.1679,3,0,4,C,0,1,
5680,0.4985,0.5366,0.302,0.5425,0.0025,2027,12,0.1639,4,0,4,C,0,1,
5681,0.4985,0.5366,0.302,0.5425,0.0022,2027,8,0.1639,5,0,4,C,0,1,
5682,0.5032,0.537,0.3081,0.545,0.0016,2027,4,0.1679,6,0,4,C,0,,1
5683,0.5032,0.537,0.3081,0.545,0.0016,2027,5,0.1679,7,0,4,C,0,,1
5684,0.8056,0.543,0.3198,0.6124,0.0013,2027,8,0.1958,8,0,2,C,0,,1
5685,0.4985,0.5366,0.302,0.5425,0.0011,2027,11,0.1639,9,0,4,C,0,1,
5686,0.477,0.5109,0.3167,0.5257,0.8966,2028,7,0.1665,0,1,6,C,1,1,
5687,0.4762,0.5081,0.3178,0.5234,0.0511,2028,0,0.1664,1,0,4,C,0,1,
5688,0.7815,0.5263,0.3573,0.6277,0.0056,2028,9,0.2243,2,1,1,C,1,1,
5689,0.4802,0.508,0.3221,0.5252,0.005,2028,1,0.1692,3,0,4,C,0,1,
5690,0.4762,0.5081,0.3178,0.5234,0.0033,2028,9,0.1664,4,0,0,C,0,1,
5691,0.4802,0.508,0.3221,0.5252,0.0033,2028,5,0.1692,5,0,4,C,0,1,
5692,0.4802,0.508,0.3221,0.5252,0.0028,2028,12,0.1692,6,0,4,C,0,1,
5693,0.477,0.5109,0.3167,0.5257,0.0017,2028,8,0.1665,7,0,4,C,0,1,
5694,0.4802,0.508,0.3221,0.5252,0.0016,2028,4,0.1692,8,0,4,C,0,1,
5695,0.4762,0.5081,0.3178,0.5234,0.0014,2028,11,0.1664,9,0,4,C,0,1,
5696,0.52,0.5062,0.4643,0.2817,0.9097,2029,8,0.1308,0,1,6,C,1,,1
5697,0.4878,0.5237,0.4552,0.2712,0.8879,2030,8,0.1235,0,1,6,C,1,1,
5698,0.5029,0.4674,0.5346,0.5024,0.8095,2031,9,0.2686,0,1,1,C,1,1,
5699,0.0453,0.9198,0.0457,0.1247,0.0029,2031,9,0.0057,1,1,1,C,1,1,
5700,0.5042,0.5857,0.5173,0.4822,0.8691,2032,9,0.2495,0,1,1,C,1,1,
5701,0.491,0.5142,0.5235,0.4875,0.8704,2033,9,0.2552,0,1,1,C,1,1,
5702,0.3307,0.5436,0.5002,0.3566,0.2451,2034,5,0.1784,0,0,2,C,0,1,
5703,0.3239,0.5145,0.4761,0.3171,0.0041,2034,8,0.151,1,0,2,C,0,1,
5704,0.3098,0.54,0.5276,0.3197,0.4453,2035,9,0.1687,0,1,1,C,1,,1
5705,0.6824,0.4182,0.5322,0.3088,0.0063,2035,9,0.1643,1,1,1,C,1,1,
5706,0.3207,0.5023,0.5296,0.326,0.5478,2036,9,0.1726,0,1,1,C,1,1,
5707,0.6965,0.3898,0.4873,0.3115,0.0012,2036,9,0.1518,1,1,1,C,1,,1
5708,0.4708,0.3788,0.2854,0.2879,0.8011,2037,11,0.0822,0,1,6,C,1,1,
5709,0.3975,0.1781,0.2452,0.237,0.0613,2037,11,0.0581,1,0,2,C,0,,1
5710,0.1876,0.1084,0.2569,0.1813,0.0529,2037,11,0.0466,2,0,2,C,0,,1
5711,0.2645,0.5342,0.2609,0.262,0.0087,2037,11,0.0683,3,0,2,C,0,1,
5712,0.4719,0.3847,0.2904,0.2918,0.0073,2037,2,0.0847,4,1,5,C,1,1,
5713,0.1632,0.3362,0.2968,0.2701,0.0039,2037,11,0.0802,5,0,2,C,0,1,
5714,0.1642,0.3549,0.3046,0.2893,0.0019,2037,8,0.0881,6,0,2,C,0,1,
5715,0.4709,0.3789,0.2851,0.2897,0.0013,2037,4,0.0826,7,1,5,C,1,,1
5716,0.4709,0.3789,0.2851,0.2897,0.0012,2037,8,0.0826,8,0,4,C,0,1,
5717,0.3506,0.4471,0.3559,0.3261,0.8417,2038,11,0.1161,0,1,6,C,1,1,
5718,0.3506,0.4471,0.3559,0.3261,0.0068,2038,2,0.1161,1,1,5,C,1,1,
5719,0.1243,0.7478,0.2191,0.386,0.005,2038,8,0.0846,2,0,2,C,0,1,
5720,0.3506,0.447,0.357,0.3275,0.0014,2038,8,0.1169,3,0,4,C,0,1,
5721,0.3506,0.447,0.357,0.3275,0.0014,2038,4,0.1169,4,1,5,C,0,,0
5722,0.3252,0.5054,0.5418,0.3279,0.4009,2039,9,0.1776,0,1,1,C,1,1,
5723,0.576,0.4941,0.5758,0.3929,0.0153,2039,12,0.2263,1,0,2,C,1,0,
5724,0.724,0.3776,0.4653,0.3734,0.0018,2039,9,0.1738,2,1,1,C,1,1,
5725,0.6249,0.4923,0.5865,0.3348,0.4814,2040,9,0.1964,0,1,1,C,1,,1
5726,0.3421,0.5798,0.3869,0.3611,0.8038,2041,11,0.1397,0,1,6,C,1,1,
5727,0.3421,0.5798,0.3869,0.3611,0.0066,2041,2,0.1397,1,1,5,C,1,1,
5728,0.3421,0.5798,0.388,0.3603,0.0014,2041,4,0.1398,2,1,5,C,1,1,
5729,0.3437,0.5717,0.3896,0.3626,0.0011,2041,8,0.1413,3,0,4,C,0,1,
5730,0.4916,0.6493,0.4599,0.6425,0.8445,2042,12,0.2955,0,1,6,C,1,1,
5731,0.4916,0.6493,0.4599,0.6425,0.001,2042,1,0.2955,1,0,4,C,0,1,
5732,0.5189,0.6193,0.4596,0.6805,0.7685,2043,12,0.3128,0,1,6,C,1,1,
5733,0.5175,0.6205,0.4624,0.6807,0.0194,2043,0,0.3148,1,1,5,C,1,1,
5734,0.5129,0.4949,0.1173,0.088,0.9007,2044,9,0.0103,0,1,1,C,1,1,
5735,0.4295,0.3394,0.1064,0.0817,0.8875,2044,9,0.0087,1,1,1,C,1,1,
5736,0.8624,0.2704,0.0877,0.1074,0.8642,2044,9,0.0094,2,1,1,C,1,1,
5737,0.9664,0.376,0.0228,0.0928,0.0037,2044,9,0.0021,3,1,1,C,1,1,
5738,0.8624,0.2705,0.0875,0.1063,0.0027,2044,0,0.0093,4,0,2,C,0,1,
5739,0.513,0.4942,0.1187,0.0889,0.0013,2044,1,0.0106,5,0,2,C,0,1,
5740,0.4301,0.3396,0.1066,0.082,0.0013,2044,1,0.0087,6,0,2,C,0,1,
5741,0.8628,0.2706,0.0886,0.106,0.0013,2044,1,0.0094,7,0,2,C,0,1,
5742,0.9668,0.2915,0.0239,0.0987,0.0012,2044,9,0.0024,8,1,1,C,1,1,
5743,0.8628,0.2706,0.0886,0.106,0.0012,2044,12,0.0094,9,0,2,C,0,1,
5744,0.8628,0.2706,0.0886,0.106,0.0012,2044,8,0.0094,10,0,2,C,0,,1
5745,0.8628,0.2706,0.0886,0.106,0.0012,2044,5,0.0094,11,0,2,C,0,1,
5746,0.696,0.0619,0.0657,0.0754,0.0012,2044,9,0.005,12,1,1,C,1,1,
5747,0.5779,0.0486,0.1618,0.0813,0.0011,2044,9,0.0132,13,1,1,C,1,1,
5748,0.4298,0.3391,0.1077,0.083,0.0011,2044,5,0.0089,14,0,2,C,0,,1
5749,0.513,0.4942,0.1187,0.0889,0.0011,2044,5,0.0106,15,0,2,C,0,1,
5750,0.8628,0.2706,0.0886,0.106,0.0011,2044,7,0.0094,16,0,2,C,0,1,
5751,0.5399,0.4991,0.467,0.3926,0.8832,2045,9,0.1834,0,1,1,C,1,1,
5752,0.4637,0.6282,0.4529,0.668,0.8481,2046,12,0.3025,0,1,6,C,1,1,
5753,0.5167,0.4982,0.1094,0.081,0.8988,2047,9,0.0089,0,1,1,C,1,1,
5754,0.8658,0.2748,0.087,0.1071,0.889,2047,9,0.0093,1,1,1,C,1,1,
5755,0.4344,0.3443,0.1003,0.0778,0.8267,2047,9,0.0078,2,1,1,C,1,1,
5756,0.6948,0.0607,0.065,0.0726,0.0067,2047,9,0.0047,3,1,1,C,1,,1
5757,0.6275,0.0487,0.0897,0.0781,0.0052,2047,9,0.007,4,1,1,C,1,,1
5758,0.9664,0.3763,0.0225,0.0928,0.003,2047,9,0.0021,5,1,1,C,1,1,
5759,0.8655,0.2755,0.0865,0.1062,0.0019,2047,0,0.0092,6,0,2,C,0,,1
5760,0.548,0.0666,0.1017,0.0992,0.0017,2047,9,0.0101,7,1,1,C,1,,1
5761,0.5168,0.4978,0.11,0.0813,0.0014,2047,1,0.0089,8,0,2,C,0,1,
5762,0.8659,0.2748,0.0879,0.1083,0.0013,2047,1,0.0095,9,0,2,C,0,1,
5763,0.4345,0.3443,0.1012,0.0787,0.0013,2047,1,0.008,10,0,2,C,0,1,
5764,0.4345,0.3443,0.1012,0.0787,0.0012,2047,5,0.008,11,0,2,C,0,1,
5765,0.8659,0.2748,0.0879,0.1083,0.0011,2047,5,0.0095,12,0,2,C,0,1,
5766,0.8659,0.2748,0.0879,0.1083,0.0011,2047,12,0.0095,13,0,2,C,0,,1
5767,0.5168,0.4978,0.11,0.0813,0.0011,2047,5,0.0089,14,0,2,C,0,1,
5768,0.8659,0.2748,0.0879,0.1083,0.001,2047,7,0.0095,15,0,2,C,0,,1
5769,0.8659,0.2748,0.0879,0.1083,0.001,2047,8,0.0095,16,0,2,C,0,1,
5770,0.4345,0.3443,0.1012,0.0787,0.001,2047,12,0.008,17,0,2,C,0,1,
5771,0.7908,0.0701,0.0851,0.0957,0.001,2047,9,0.0081,18,1,1,C,1,1,
